Date,Day,Answer,Clue,Dir
22 Jan 18,Mon,Angler,Rag Len about being a fisherman,D
22 Jan 18,Mon,Counts,Checks the number of foreign noblemen,D
22 Jan 18,Mon,Operas,Musical works from Pesaro?,D
23 Jan 18,Tue,Rags to riches,"After the end of December, stage choirs adapt the Cinderella story",A
23 Jan 18,Tue,Kinds,Types of children round the north,A
23 Jan 18,Tue,Moral,Ethics will show this type of philosophy,A
23 Jan 18,Tue,Nay,No Napoleonic Marshal is heard,A
23 Jan 18,Tue,Hereafter,Fear there is disarray in heaven!,A
23 Jan 18,Tue,Hikers,"Without any hitch, they go on foot",A
23 Jan 18,Tue,Bolero,What the lady wears for the dance,A
23 Jan 18,Tue,Bowler hat,Headgear for the sportsman on the green?,A
23 Jan 18,Tue,Row,Move over the water line,A
23 Jan 18,Tue,Tiers,They secure lines of seats,A
23 Jan 18,Tue,Rally,Everybody included in the railway reunion,A
23 Jan 18,Tue,Attache cases,Diplomatic bags,A
23 Jan 18,Tue,Riding habits,They're assumed to be the usual way of horsemen,D
23 Jan 18,Tue,Ten,How many appear in light entertainment?,D
23 Jan 18,Tue,Come about,Happen to arrive before a fight,D
23 Jan 18,Tue,Egret,Bird with the head of a gull in gnarled tree,D
23 Jan 18,Tue,Clerk of works,Factory accountant?,D
23 Jan 18,Tue,Kayak,"Seen in icy seas, it looks the same both ways",D
23 Jan 18,Tue,Hortensia,Nora is the different name for Roman maiden,D
23 Jan 18,Tue,Early riser,They're among the first to stop lying,D
23 Jan 18,Tue,Church,Service establishment,D
23 Jan 18,Tue,Wrest,"Forcibly remove the others, we hear",D
23 Jan 18,Tue,Lac,From the shell a coloured resin is obtained,D
24 Jan 18,Wed,Take steps,"Set moves afoot for a rise, perhaps",A
24 Jan 18,Wed,Ape,Unoriginal animal,A
24 Jan 18,Wed,Second class,Not the first students to be not the best,A
24 Jan 18,Wed,Dampens,Discourages mad comeback for writers,A
24 Jan 18,Wed,Pried,Snooped and saw spider beheaded and mangled,A
24 Jan 18,Wed,Scotch,Spoil whisky,A
24 Jan 18,Wed,Tongue,Such language is not a setback for half the guests,A
24 Jan 18,Wed,Paste,"A step taken in paperhanging, perhaps",A
24 Jan 18,Wed,Tedious,Edward finds debts boring,A
24 Jan 18,Wed,Nonetheless,"In spite of that, notes Helen's upset",A
24 Jan 18,Wed,Ass,The stupid one in 9,A
24 Jan 18,Wed,Resultant,Turn stale in consequence,A
24 Jan 18,Wed,Ace,Card men take as a threat,D
24 Jan 18,Wed,Sense,The meaning of the chosen sentence,D
24 Jan 18,Wed,Excess,"About ninety, sees badly - it's just too much!",D
24 Jan 18,Wed,Shampoo,"Top treatment is phoney, poor - not right!",D
24 Jan 18,Wed,Casting vote,The chairman's last word in selecting actors?,D
24 Jan 18,Wed,Headdress,What he wears when he has a speech to deliver?,D
24 Jan 18,Wed,Common sense,Practical house at Westminster seen round,D
24 Jan 18,Wed,Disappear,Paper said to vanish,D
24 Jan 18,Wed,Cleaner,100 have lost weight as a result of washing?,D
24 Jan 18,Wed,Status,Standing in protest at usual cover-up,D
24 Jan 18,Wed,Dwell,Live and prosper giving up nothing,D
24 Jan 18,Wed,Son,He is thus never ever lacking,D
25 Jan 18,Thu,Maori,,A
25 Jan 18,Thu,Pointer,,A
25 Jan 18,Thu,Romance,,A
25 Jan 18,Thu,Aimed,,A
25 Jan 18,Thu,Fairy tales,,A
25 Jan 18,Thu,Basketwork,,A
25 Jan 18,Thu,Earth,,A
25 Jan 18,Thu,Uncover,,A
25 Jan 18,Thu,Debased,,A
25 Jan 18,Thu,Prime,,A
25 Jan 18,Thu,Improbable,,D
25 Jan 18,Thu,Forms,,D
25 Jan 18,Thu,Sign,,D
25 Jan 18,Thu,Appear,,D
25 Jan 18,Thu,Pilaster,,D
25 Jan 18,Thu,Stumble,,D
25 Jan 18,Thu,Discharged,,D
25 Jan 18,Thu,Amethyst,,D
25 Jan 18,Thu,Ascribe,,D
25 Jan 18,Thu,Wounds,,D
25 Jan 18,Thu,Avoid,,D
25 Jan 18,Thu,Cope,,D
26 Jan 18,Fri,Abel,Early victim held back in unbreakable bands,A
26 Jan 18,Fri,Acute angle,Sharp corner seen from a smart vantage point,A
26 Jan 18,Fri,Scissors,They cut out a ballet movement,A
26 Jan 18,Fri,Rows,Uses a blade in brawls,A
26 Jan 18,Fri,Shells,Torpedoes the ship - it's purgatory inside,A
26 Jan 18,Fri,Saddle,What's needed for backing a horse,A
26 Jan 18,Fri,Quaver,A note to sing tremulously,A
26 Jan 18,Fri,Thrift,Devoid of any saving grace?,A
26 Jan 18,Fri,Beak,Bill is a schoolmaster,A
26 Jan 18,Fri,Text book,Could it be a source of themes for sermons?,A
26 Jan 18,Fri,Out of order,Removed from the fraternity for not working properly,A
26 Jan 18,Fri,Kerb,"The kind of drill to impose some restraint, we hear",A
26 Jan 18,Fri,Blockhouse,Fortification to obstruct the building,D
26 Jan 18,Fri,Lays,Puts down the melodies,D
26 Jan 18,Fri,Tutors,Those employed in coaching times,D
26 Jan 18,Fri,Census,People will be out for the count when this takes place,D
26 Jan 18,Fri,Intruder,"Though not invited, I'd return in a different guise",D
26 Jan 18,Fri,Wallflower,One without partners makes a bloomer!,D
26 Jan 18,Fri,Love knot,Romantic entanglement?,D
26 Jan 18,Fri,Ration,Limit the amount of fare available,D
26 Jan 18,Fri,Tuxedo,Due to change about ten into dinner jacket,D
26 Jan 18,Fri,Boos,"Expresses disapproval of string drink, by the sound of it",D
26 Jan 18,Fri,Bark,Bay for a sailing ship,D
27 Jan 18,Sat,Feminine logic,The way women think could make niece go in film!,A
27 Jan 18,Sat,Overpaid,Avoid rep who gets too much commission?,A
27 Jan 18,Sat,Abel,First murder victim of smash-and-grab element,A
27 Jan 18,Sat,Astral,Most of the past and some of the morals of the stars,A
27 Jan 18,Sat,Aplomb,Self-assurance shown by a Palestinian doctor?,A
27 Jan 18,Sat,Make-up,Cosmetic composition,A
27 Jan 18,Sat,Drowsy,Give weapon back to youth leader who is sleepy,A
27 Jan 18,Sat,Eros,Ancient deity thus again making a comeback,A
27 Jan 18,Sat,Tug of war,Fighting vessel in a trial of strength?,A
27 Jan 18,Sat,Under contract,Retrench too little because bound to serve?,A
27 Jan 18,Sat,Heavy sea,Does is carry a lot of weight with sailors?,D
27 Jan 18,Sat,Mirror,"On reflection, it is being looked into",D
27 Jan 18,Sat,Pisa,Italian city in which sleep is almost impossible,D
27 Jan 18,Sat,Headland,The chief territory is a promontory,D
27 Jan 18,Sat,No-ball,Dance off - cricketer can't get out from it directly,D
27 Jan 18,Sat,Vice,Immorality that can exert a firm hold,D
27 Jan 18,Sat,Lipstick,14 to help females keep their mouths shut?,D
27 Jan 18,Sat,Mismatch,Almost fail to attend game through incompatibility,D
27 Jan 18,Sat,Easter,Eastern flower used in spring festival,D
27 Jan 18,Sat,On form,Performing well when filling in questionnaire,D
27 Jan 18,Sat,Rand,Hurried to Dutch capital to get currency,D
27 Jan 18,Sat,Gone,GI no longer there,D
29 Jan 18,Mon,Stained,It could be coloured instead,A
29 Jan 18,Mon,Sleet,Wintry weather - find shelter in the street,A
29 Jan 18,Mon,Dry fly,The sort of fisherman who never lets his bait sink,A
29 Jan 18,Mon,Statement,"The government intended, we hear, to produce a financial record",A
29 Jan 18,Mon,Rowing coach,One over the eight?,A
29 Jan 18,Mon,Tennis balls,Bouncers landing up in court,A
29 Jan 18,Mon,Joyriders,Those on a pleasure trip!,A
29 Jan 18,Mon,Brace and bit,A little more than two required for a boring job,A
29 Jan 18,Mon,Point to point race,Could this be run from north to south?,A
29 Jan 18,Mon,Nest,Cosy abode in Sloane Street,D
29 Jan 18,Mon,Plimsolls,Foot pumps,D
29 Jan 18,Mon,Re-enact,Validate the same bill for a second time,D
29 Jan 18,Mon,Stigma,Bad mark because I'm getting confused with the tags,D
29 Jan 18,Mon,Inside story,Confidential account of prison life?,D
29 Jan 18,Mon,Detours,The circuitous ways of French town,D
29 Jan 18,Mon,Flats,They depress the natural tone of living quarters,D
29 Jan 18,Mon,Rook,Fleece a man on the board,D
30 Jan 18,Tue,Standstill,Don't move - there's an impasse,A
30 Jan 18,Tue,Pater,Father takes a boy to meet the Queen,A
30 Jan 18,Tue,Inertia,Lack of movement in 22 perhaps,A
30 Jan 18,Tue,Employee,One used to the work,A
30 Jan 18,Tue,Felt,Touched the material,A
30 Jan 18,Tue,Hiding,Concealing a thrashing,A
30 Jan 18,Tue,Season,Flavour of the year?,A
30 Jan 18,Tue,Utah,A hut rebuilt in a US state,A
30 Jan 18,Tue,Listless,Apathetic when without a catalogue,A
30 Jan 18,Tue,Emotion,Feeling of the English movement,A
30 Jan 18,Tue,Irate,"I scold, being angry",A
30 Jan 18,Tue,Adolescent,Teenager taking the French perfume to a party,A
30 Jan 18,Tue,Set up,Establish the group at a higher level,D
30 Jan 18,Tue,Airborne,"Having taken off rain robe, perhaps",D
30 Jan 18,Tue,Driver,"Chauffeur's club, of course",D
30 Jan 18,Tue,Tier,Row about rite?,D
30 Jan 18,Tue,Letters,Correspondence from the landlords?,D
30 Jan 18,Tue,Upper house,The Lords on the first floor,D
30 Jan 18,Tue,Astonished,Stunned when I lost a lot of weight,D
30 Jan 18,Tue,Beat time,How the conductor may break a record?,D
30 Jan 18,Tue,Diamond,A very valuable card of mine?,D
30 Jan 18,Tue,Giants,Gnat is out to get big people,D
30 Jan 18,Tue,Exact,Former turn was precise,D
30 Jan 18,Tue,Will,Determination needed to write final document,D
31 Jan 18,Wed,Crooked,Shaped like a Bishop's staff?,A
31 Jan 18,Wed,Pearl,Finest example of a pig-headed nobleman,A
31 Jan 18,Wed,Sloth,Creature of indolence,A
31 Jan 18,Wed,Infancy,Imagined the earliest years,A
31 Jan 18,Wed,Under orders,Lower classes told what to do?,A
31 Jan 18,Wed,Electric car,Sort of vehicle that might encourage shock driving?,A
31 Jan 18,Wed,Dresser,One for putting clothes on kitchen furniture,A
31 Jan 18,Wed,Board,Wooden governing body?,A
31 Jan 18,Wed,Cells,Divisions in battery or prison,A
31 Jan 18,Wed,Leaning,Erudition not right for inclination,A
31 Jan 18,Wed,Drill,Bore makes doctor unwell,D
31 Jan 18,Wed,Boston,Where they danced the two-step at a tea party?,D
31 Jan 18,Wed,New,Three points not encountered before,D
31 Jan 18,Wed,Demand,Require 500 to be called up,D
31 Jan 18,Wed,Procure,In favour of the remedy to get,D
31 Jan 18,Wed,In force,Operative as member of strong body,D
31 Jan 18,Wed,Hearten,Encourage to listen to a number,D
31 Jan 18,Wed,Alarmed,"Real mad, but frightened of it",D
31 Jan 18,Wed,Castle,The actors take the French piece on board,D
31 Jan 18,Wed,Amount,Sum needed to get something to ride?,D
31 Jan 18,Wed,Trunk,Elephantine case,D
31 Jan 18,Wed,Red,It is backed twice in 12,D
01 Feb 18,Thu,Well to-do,Fine fuss - that's rich!,A
01 Feb 18,Thu,Stone pit,Step into dilapidated quarry,A
01 Feb 18,Thu,Nigeria,I regain a new order for African state,A
01 Feb 18,Thu,Cured,Copper colour successfully treated,A
01 Feb 18,Thu,Fashion house,Design an establishment that belongs to a couturier,A
01 Feb 18,Thu,Lashed,Bound to be the French building,A
01 Feb 18,Thu,Dahlia,Hilda transplanted a tuber,A
01 Feb 18,Thu,Divorce court,Where reasons for disbanding unions are given,A
01 Feb 18,Thu,Light,Weighing little bulb,A
01 Feb 18,Thu,Earache,A distressing indication that all is not well with the sound receiver,A
01 Feb 18,Thu,Everyone,All in charge - very onerous,A
01 Feb 18,Thu,Arts,They are studied back in first-rate setting,A
01 Feb 18,Thu,Windfall,"Unexpected advantage, but it may not be welcomed at the regatta!",D
01 Feb 18,Thu,Lagos,Reconstruction of gaols in 9 Across,D
01 Feb 18,Thu,Trains,More than one on the track gets fit,D
01 Feb 18,Thu,Necromancers,Mere scorn can upset sorcerers,D
01 Feb 18,Thu,Perusal,Reading sure to be disturbed when a friend comes round,D
01 Feb 18,Thu,Praiseworthy,It's commendable to extol a notability,D
01 Feb 18,Thu,Waitress,Service woman in a mess?,D
01 Feb 18,Thu,Shingle,The kind of beach that's peculiarly English,D
01 Feb 18,Thu,Screen,Put a protective cover round the projection equipment,D
01 Feb 18,Thu,Ulcer,A source of discomfort that could be cruel,D
01 Feb 18,Thu,Blue,Varsity sportsman is depressed,D
02 Feb 18,Fri,Flower stalk,Stem conversation in the garden,A
02 Feb 18,Fri,Eon,Time one was off?,A
02 Feb 18,Fri,Downright,Frank is correctly copied,A
02 Feb 18,Fri,Lisle,I sell out of fabric,A
02 Feb 18,Fri,Refused,Declined to take rubbish to Land's End,A
02 Feb 18,Fri,Inroad,Fashionable way to raid,A
02 Feb 18,Fri,Estate,Broken teaset left in a will?,A
02 Feb 18,Fri,Go to pot,Deteriorate as snooker players do?,A
02 Feb 18,Fri,Shelf,"Ledge for flesh, perhaps",A
02 Feb 18,Fri,Regarding,Relating to observation,A
02 Feb 18,Fri,Tar,Sailor seen lying on the road?,A
02 Feb 18,Fri,Small letter,Short note in lower case,A
02 Feb 18,Fri,Len,A man of gentleness?,D
02 Feb 18,Fri,Wedge,Golf club hairstyle,D
02 Feb 18,Fri,Reward,Part of the chest is put up as a prize,D
02 Feb 18,Fri,Tariffs,Lists of charges for a right to be in rows,D
02 Feb 18,Fri,Legislate,Member is not on time to pass a bill,D
02 Feb 18,Fri,Bellringers,They are responsible for appealing to be heard,D
02 Feb 18,Fri,Studies form,Schoolwork class reads the racing page,D
02 Feb 18,Fri,Stratagem,Layers stone as a ruse,D
02 Feb 18,Fri,Apparel,Dismay shown about the engineer's clothing,D
02 Feb 18,Fri,At will,A fabric just as you choose,D
02 Feb 18,Fri,Sight,See a spectacle,D
02 Feb 18,Fri,Tie,Draw a match,D
03 Feb 18,Sat,Special,Such a place is distinctive,A
03 Feb 18,Sat,Enlist,"Join up 10, 20 or 21 somehow",A
03 Feb 18,Sat,Freedom,Those who serve behind bars lack it,A
03 Feb 18,Sat,Listen,"Give an ear to 8, 20 or 21 perhaps?",A
03 Feb 18,Sat,Impact,Crash results from mischievous child's deed,A
03 Feb 18,Sat,Whistled,Player first at cards and made a shrill noise,A
03 Feb 18,Sat,Free port,There are no duties here and wine costs nothing!,A
03 Feb 18,Sat,Silent,"Not speaking about 8, 10 or 21",A
03 Feb 18,Sat,Tinsel,"Decoration ordered from 8, 10 or 20",A
03 Feb 18,Sat,Make way,Allow room to advance,A
03 Feb 18,Sat,Divine,Eat about four? Heavenly!,A
03 Feb 18,Sat,Forsake,"Abandon out of regard, perhaps",A
03 Feb 18,Sat,Bellows,How the bull gets the fire burning?,D
03 Feb 18,Sat,Elastic,Cat lies in trouble: stretcher needed,D
03 Feb 18,Sat,Ascent,The rise of a perfume,D
03 Feb 18,Sat,Porridge,Drip gore into a breakfast dish,D
03 Feb 18,Sat,Creeps,Sycophants produce a feeling of repugnance,D
03 Feb 18,Sat,At once,About 100 make amends immediately,D
03 Feb 18,Sat,Left back,Socialists returned - defender needed,D
03 Feb 18,Sat,Worship,Row back to vessel for service,D
03 Feb 18,Sat,Stalled,"Last out, went first - used delaying tactics",D
03 Feb 18,Sat,Virago,Shrew makes 5 let air out and depart,D
03 Feb 18,Sat,Recess,A niche for a holiday,D
03 Feb 18,Sat,Elixir,Old priest gives team right to sovereign remedy,D
05 Feb 18,Mon,Out of service,Not operating when demobbed,A
05 Feb 18,Mon,Cedar,Raced around a tree,A
05 Feb 18,Mon,Libra,Sign on a liberal artist,A
05 Feb 18,Mon,Ham,Actor can be cured,A
05 Feb 18,Mon,Make a deal,Give a hand to settle a bargain,A
05 Feb 18,Mon,Relate,Engineers with a different tale to tell,A
05 Feb 18,Mon,Titbit,The bird nibbled at a little piece of food,A
05 Feb 18,Mon,Catch fire,Car I fetch may start to burn,A
05 Feb 18,Mon,Lea,"A meadow in Mobile, Alabama?",A
05 Feb 18,Mon,Ringo,Call love to see the Beatle,A
05 Feb 18,Mon,Leave,Permission to go on,A
05 Feb 18,Mon,Hockey player,Bullying sportsman?,A
05 Feb 18,Mon,Off the record,Where the needle slips cannot be reported,D
05 Feb 18,Mon,Fad,Craze for a loud commercial,D
05 Feb 18,Mon,Eureka,I have found the Greeks have a word for it,D
05 Feb 18,Mon,Vulgarise,Popularise and debase,D
05 Feb 18,Mon,Cable,Sort of TV flex,D
05 Feb 18,Mon,Ballet master,Dance teacher making starlet amble around?,D
05 Feb 18,Mon,Camel,One animal arrived with fifty more,D
05 Feb 18,Mon,Matchbook,A list of games for strikers?,D
05 Feb 18,Mon,Belle,Sounds like a ringer for the girl,D
05 Feb 18,Mon,Mislay,Lose and kill on the motorway,D
05 Feb 18,Mon,Tango,Dance with beat and vigour,D
05 Feb 18,Mon,Ail,"Suffer due to beer, say",D
06 Feb 18,Tue,Bowsaw,Tool used for making archery equipment,A
06 Feb 18,Tue,Greens,Vegetables that have holes in them,A
06 Feb 18,Tue,Snooker player,Overdressed potter,A
06 Feb 18,Tue,Luggers,They work hard to pull the sailing ships,A
06 Feb 18,Tue,Titan,"By Jove, the big man was vanquished",A
06 Feb 18,Tue,Steak,Joint made of southern hardwood,A
06 Feb 18,Tue,Essay,Try composition,A
06 Feb 18,Tue,Ideal,One hand of cards couldn't be better,A
06 Feb 18,Tue,Optimum,It's best to choose one not saying a word,A
06 Feb 18,Tue,Stirring times,Historically disturbed periods when teas are being served,A
06 Feb 18,Tue,Legend,You'll need some support to finish off the story,A
06 Feb 18,Tue,Frayed,"Rough and ready, maybe, following the start of fashion",A
06 Feb 18,Tue,Bustle,Dress attachment to cause a stir,D
06 Feb 18,Tue,Wool-gathering,Letting one's mind wander then shearing,D
06 Feb 18,Tue,Ankle,The back-end of pork in unusually lean joint,D
06 Feb 18,Tue,Relates,Tells how the French put up prices all around,D
06 Feb 18,Tue,Egyptian mummy,Not one who raises a Cairo family!,D
06 Feb 18,Tue,Strand,A single fibre at the edge of the sea,D
06 Feb 18,Tue,Brass,The effrontery to make money,D
06 Feb 18,Tue,Aileron,There's a flap when the learner is in one air mishap,D
06 Feb 18,Tue,Missal,Islam's revised  a book for the masses,D
06 Feb 18,Tue,Bound,Spring tightly fastened,D
06 Feb 18,Tue,Amused,Associate Member accustomed to be diverted,D
06 Feb 18,Tue,Tutor,Coach tour rescheduled round the capital of Tunisia,D
07 Feb 18,Wed,Automatic,Golden boy with a facial twitch is self-starting,A
07 Feb 18,Wed,Arm,Provide weapons for a member,A
07 Feb 18,Wed,Fair warning,"Be careful on the dodgems, for example",A
07 Feb 18,Wed,Retires,Leaves work and goes to bed,A
07 Feb 18,Wed,Excel,Be best man?,A
07 Feb 18,Wed,Malady,Complaint of boy during the month,A
07 Feb 18,Wed,Design,Possibly deigns to draw,A
07 Feb 18,Wed,Norma,Girl from the manor,A
07 Feb 18,Wed,Article,Object of a newspaper piece,A
07 Feb 18,Wed,Blind alleys,Lanes that lead out of sight?,A
07 Feb 18,Wed,Nil,You'll get nothing from the juveniles,A
07 Feb 18,Wed,Stringent,"String net becoming entangled, leaving no loopholes",A
07 Feb 18,Wed,Una,She's always in saunas,D
07 Feb 18,Wed,Mower,Piece of gardening equipment a character wore out,D
07 Feb 18,Wed,Thrust,Truths about force,D
07 Feb 18,Wed,Chinese,He's nice for providing a meal,D
07 Feb 18,Wed,Magic circle,Ring for entertainers,D
07 Feb 18,Wed,Ambulance,"You may get a ride in it, by accident",D
07 Feb 18,Wed,Intolerable,Tear one bill up if it's unbearable,D
07 Feb 18,Wed,Remanding,Keeping for a trying experience,D
07 Feb 18,Wed,Diaries,Autobiographical books?,D
07 Feb 18,Wed,Ladder,"Firemen use it, but it ruins the hose",D
07 Feb 18,Wed,Talon,Claw used in a brutal onslaught,D
07 Feb 18,Wed,Yen,Craving for Japanese money,D
08 Feb 18,Thu,Elude,Dodge the last duel to be arranged,A
08 Feb 18,Thu,Anagram,A horse and sheep offer a word puzzle,A
08 Feb 18,Thu,Outcrop,Produce better yield where rock emerges?,A
08 Feb 18,Thu,Right,The correct side,A
